Current,Voltage,Temperature,SOC,SOC_Estimate
14.9047,3.94995,300,0.693555,0.706405
15.0474,4.09279,300,0.693709,0.706244
14.8804,3.92598,300,0.693863,0.706515
15.0663,4.11196,300,0.694018,0.706286
15.0236,4.06939,300,0.694172,0.706618
15.0509,4.09681,300,0.694326,0.70682
15.1201,4.16622,300,0.69448,0.707104
14.8408,3.88705,300,0.694635,0.707593
15.0235,4.06984,300,0.694789,0.707241
15.0478,4.09433,300,0.694943,0.707443
15.0576,4.10427,300,0.695098,0.707718
15.0412,4.08801,300,0.695252,0.708021
15.0079,4.05484,300,0.695406,0.708273
14.8663,3.9134,300,0.695561,0.708424
14.8476,3.89482,300,0.695715,0.708152
14.8788,3.92623,300,0.695869,0.707832
14.8417,3.88926,300,0.696024,0.707613
14.9275,3.97517,300,0.696178,0.707291
15.0193,4.06711,300,0.696332,0.707231
14.973,4.02097,300,0.696487,0.707446
15.1109,4.15897,300,0.696641,0.707523
14.8903,3.93854,300,0.696795,0.708008
14.8744,3.92278,300,0.69695,0.707836
15.0324,4.08097,300,0.697104,0.707622
15.0184,4.06707,300,0.697258,0.707881
14.9236,3.97239,300,0.697413,0.708097
15.1196,4.1685,300,0.697567,0.708031
15.0414,4.09053,300,0.697721,0.708548
15.0048,4.05402,300,0.697876,0.708828
15.1094,4.15878,300,0.69803,0.708998
15.0218,4.07132,300,0.698184,0.709477
14.9977,4.04736,300,0.698339,0.709693
14.8128,3.86258,300,0.698493,0.709836
14.9945,4.04444,300,0.698647,0.709431
14.9457,3.99578,300,0.698801,0.709572
14.9019,3.95208,300,0.698956,0.70957
15.0546,4.10498,300,0.69911,0.709441
14.9911,4.04157,300,0.699264,0.709767
15.1626,4.21325,300,0.699419,0.709903
15.0036,4.05441,300,0.699573,0.710544
15.0033,4.05422,300,0.699727,0.71071
15.0062,4.05725,300,0.699882,0.710874
14.8581,3.9093,300,0.700036,0.711046
15.1136,4.16495,300,0.70019,0.71078
14.9051,3.95659,300,0.700345,0.711276
15.0973,4.14896,300,0.700499,0.71115
15.1487,4.20053,300,0.700653,0.711596
15.0976,4.14953,300,0.700808,0.712191
14.8136,3.8657,300,0.700962,0.712628
15.1735,4.22569,300,0.701116,0.712218
14.9524,4.00475,300,0.701271,0.712884
14.8919,3.94437,300,0.701425,0.712887
14.9135,3.96614,300,0.701579,0.712713
15.0734,4.1262,300,0.701734,0.712609
15.1162,4.16917,300,0.701888,0.712982
14.9605,4.01359,300,0.702042,0.713478
15.125,4.17819,300,0.702197,0.713508
14.8828,3.93619,300,0.702351,0.714027
14.9699,4.02343,300,0.702505,0.713823
14.9671,4.02079,300,0.702659,0.713883
14.8388,3.89262,300,0.702814,0.713936
14.9669,4.02082,300,0.702968,0.713612
14.9404,3.99442,300,0.703122,0.713673
14.9945,4.04874,300,0.703277,0.713658
14.8723,3.9266,300,0.703431,0.713804
15.1563,4.21075,300,0.703585,0.713591
14.9724,4.02699,300,0.70374,0.714219
14.9489,4.00368,300,0.703894,0.714298
14.9527,4.00762,300,0.704048,0.714309
14.9752,4.03031,300,0.704203,0.714334
14.9817,4.03692,300,0.704357,0.714427
15.0517,4.10706,300,0.704511,0.71454
14.9806,4.03612,300,0.704666,0.714858
14.9999,4.05557,300,0.70482,0.714966
14.9809,4.03664,300,0.704974,0.71513
14.8932,3.94914,300,0.705129,0.715238
14.9972,4.05324,300,0.705283,0.715089
14.9691,4.02527,300,0.705437,0.71525
14.9294,3.98575,300,0.705592,0.715329
15.1686,4.22508,300,0.705746,0.715292
15.0077,4.0643,300,0.7059,0.715958
14.9461,4.00289,300,0.706055,0.716146
14.8232,3.8801,300,0.706209,0.716151
14.9999,4.05698,300,0.706363,0.715798
14.8566,3.91377,300,0.706518,0.715971
15.0368,4.0941,300,0.706672,0.715724
15.2526,4.31003,300,0.706826,0.71601
14.8473,3.90488,300,0.70698,0.716926
15.115,4.17279,300,0.707135,0.716641
14.944,4.00189,300,0.707289,0.71715
15.2852,4.34325,300,0.707443,0.717151
14.9902,4.04841,300,0.707598,0.718156
14.9573,4.01561,300,0.707752,0.718281
14.9688,4.02731,300,0.707906,0.71831
15.0098,4.06844,300,0.708061,0.718375
14.7998,3.85855,300,0.708215,0.718562
15.0222,4.0811,300,0.708369,0.718131
15.0271,4.08616,300,0.708524,0.718362
14.8348,3.89399,300,0.708678,0.718607
15.092,4.15131,300,0.708832,0.718285
14.9757,4.03514,300,0.708987,0.718725
15.2191,4.27868,300,0.709141,0.71882
14.9751,4.03487,300,0.709295,0.719629
15.0794,4.13934,300,0.70945,0.719712
14.9865,4.04653,300,0.709604,0.720104
14.9535,4.01372,300,0.709758,0.720218
14.8651,3.92543,300,0.709913,0.720236
14.9301,3.99056,300,0.710067,0.719995
14.8395,3.90012,300,0.710221,0.719953
15.0073,4.06802,300,0.710376,0.719647
14.9701,4.031,300,0.71053,0.719841
14.9127,3.97378,300,0.710684,0.719925
15.0232,4.08438,300,0.710838,0.719841
14.9378,3.99914,300,0.710993,0.720085
14.9741,4.03555,300,0.711147,0.720077
14.8936,3.95517,300,0.711301,0.720177
15.0471,4.1088,300,0.711456,0.720043
15.1414,4.20333,300,0.71161,0.720361
15.2124,4.27444,300,0.711764,0.720951
14.96,4.02214,300,0.711919,0.721744
15.0779,4.14023,300,0.712073,0.721787
15.1351,4.19755,300,0.712227,0.722179
14.9133,3.97589,300,0.712382,0.722734
14.855,3.91773,300,0.712536,0.722632
14.9398,4.00272,300,0.71269,0.722363
15.015,4.078,300,0.712845,0.722349
14.978,4.04112,300,0.712999,0.722559
14.8552,3.9185,300,0.713153,0.722658
15.0426,4.10609,300,0.713308,0.722399
14.8053,3.8689,300,0.713462,0.722695
14.9916,4.05529,300,0.713616,0.722295
14.8872,3.95111,300,0.713771,0.722447
15.0845,4.14853,300,0.713925,0.722295
15.1844,4.24857,300,0.714079,0.722722
15.0073,4.07157,300,0.714234,0.723437
15.058,4.12243,300,0.714388,0.723626
14.9562,4.02077,300,0.714542,0.723963
14.9894,4.05412,300,0.714697,0.723999
14.9003,3.96514,300,0.714851,0.724134
14.8535,3.91849,300,0.715005,0.724008
15.0133,4.07846,300,0.715159,0.723751
15.089,4.15431,300,0.715314,0.723966
14.8907,3.95617,300,0.715468,0.7244
14.8922,3.95781,300,0.715622,0.724252
15.0554,4.12117,300,0.715777,0.724112
15.0671,4.13296,300,0.715931,0.724453
15.0001,4.06606,300,0.716085,0.724824
14.8864,3.95259,300,0.71624,0.724997
15.0466,4.11294,300,0.716394,0.724838
15.1788,4.24521,300,0.716548,0.72515
14.7747,3.84132,300,0.716703,0.725845
15.1096,4.17634,300,0.716857,0.725352
14.8757,3.94255,300,0.717011,0.725846
14.8807,3.94767,300,0.717166,0.725653
14.903,3.97018,300,0.71732,0.72548
14.9335,4.00083,300,0.717474,0.725377
14.9913,4.05876,300,0.717629,0.725367
14.9764,4.04399,300,0.717783,0.725527
15.0784,4.14611,300,0.717937,0.725644
14.9752,4.04301,300,0.718092,0.726056
14.9565,4.0245,300,0.718246,0.726165
15.0795,4.1476,300,0.7184,0.726219
15.0654,4.13367,300,0.718555,0.726633
15.0412,4.10966,300,0.718709,0.727001
15.0277,4.09628,300,0.718863,0.727296
14.9951,4.06385,300,0.719018,0.727549
15.1208,4.18962,300,0.719172,0.727705
14.8934,3.96242,300,0.719326,0.728228
15.0747,4.14385,300,0.71948,0.728081
14.8622,3.93146,300,0.719635,0.728468
14.9845,4.0539,300,0.719789,0.72823
15.1628,4.23232,300,0.719943,0.728356
15.1511,4.22078,300,0.720098,0.729002
15.0371,4.10695,300,0.720252,0.729607
14.9886,4.05858,300,0.720406,0.729872
15.1393,4.20946,300,0.720561,0.729994
15.0596,4.12984,300,0.720715,0.730557
14.9184,3.98879,300,0.720869,0.730881
14.8213,3.89187,300,0.721024,0.730788
15.1263,4.19704,300,0.721178,0.730415
14.9747,4.04557,300,0.721332,0.730942
15.0643,4.13527,300,0.721487,0.731021
15.121,4.19212,300,0.721641,0.731363
15.001,4.07225,300,0.721795,0.731869
15.0616,4.13297,300,0.72195,0.732018
14.9316,4.00311,300,0.722104,0.732344
15.0754,4.14714,300,0.722258,0.732287
15.0973,4.16912,300,0.722413,0.732655
15.0165,4.08844,300,0.722567,0.733084
15.1464,4.21856,300,0.722721,0.733271
14.9991,4.07134,300,0.722876,0.733841
15.0275,4.09995,300,0.72303,0.733971
14.9369,4.00949,300,0.723184,0.734185
14.9804,4.05312,300,0.723338,0.734133
15.098,4.17088,300,0.723493,0.734212
15.1897,4.26265,300,0.723647,0.734637
14.9558,4.02891,300,0.723801,0.735328
14.9699,4.04315,300,0.723956,0.735323
14.9133,3.98672,300,0.72411,0.735363
15.1335,4.20705,300,0.724264,0.735239
15.0056,4.07929,300,0.724419,0.735765
15.0679,4.1417,300,0.724573,0.735911
14.7908,3.86478,300,0.724727,0.73624
14.9462,4.0203,300,0.724882,0.735753
15.0838,4.15801,300,0.725036,0.735733
14.961,4.03539,300,0.72519,0.736118
14.8609,3.93541,300,0.725345,0.736141
15.2135,4.28816,300,0.725499,0.735873
15.0255,4.10032,300,0.725653,0.736642
15.0148,4.08975,300,0.725808,0.736854
15.1464,4.22146,300,0.725962,0.737033
15.0795,4.15474,300,0.726116,0.737597
14.9462,4.02164,300,0.726271,0.73796
14.9202,3.99571,300,0.726425,0.737928
14.982,4.0577,300,0.726579,0.737824
15.1267,4.20256,300,0.726734,0.737905
15.0351,4.11109,300,0.726888,0.738411
14.8528,3.92888,300,0.727042,0.738644
15.029,4.10522,300,0.727197,0.738342
15.0007,4.07711,300,0.727351,0.738563
15.0501,4.12664,300,0.727505,0.7387
14.8418,3.9185,300,0.72766,0.738983
14.9589,4.03572,300,0.727814,0.738654
14.8704,3.94737,300,0.727968,0.738676
14.9764,4.05351,300,0.728122,0.738443
15.1902,4.26744,300,0.728277,0.738524
14.8073,3.88468,300,0.728431,0.739229
14.7906,3.86813,300,0.728585,0.73881
14.9746,4.0523,300,0.72874,0.738353
14.8746,3.95242,300,0.728894,0.73844
14.9574,4.03534,300,0.729048,0.738239
14.8801,3.95822,300,0.729203,0.738284
15.1084,4.18667,300,0.729357,0.738106
15.0525,4.13092,300,0.729511,0.738593
15.0901,4.16867,300,0.729666,0.738913
15.043,4.12168,300,0.72982,0.73934
15.1004,4.17923,300,0.729974,0.739626
15.0264,4.10539,300,0.730129,0.740076
15.1738,4.25287,300,0.730283,0.740307
14.9688,4.04808,300,0.730437,0.740965
15.0524,4.13176,300,0.730592,0.74102
14.9197,3.99922,300,0.730746,0.74132
15.1282,4.20787,300,0.7309,0.741231
15.172,4.25176,300,0.731055,0.741753
15.0476,4.12755,300,0.731209,0.742397
14.901,3.98113,300,0.731363,0.742672
15.0312,4.11145,300,0.731517,0.742517
15.1315,4.21187,300,0.731672,0.742747
15.1444,4.22487,300,0.731826,0.743268
15.071,4.15165,300,0.731981,0.743822
14.9757,4.05648,300,0.732135,0.744156
14.9795,4.06041,300,0.732289,0.744209
15.1131,4.19414,300,0.732443,0.744275
14.9975,4.07872,300,0.732598,0.744733
15.0003,4.08164,300,0.732752,0.744849
14.9472,4.02874,300,0.732906,0.744974
15.054,4.13569,300,0.733061,0.744944
15.0215,4.1033,300,0.733215,0.74523
14.8796,3.96157,300,0.733369,0.745419
15.0224,4.10443,300,0.733524,0.745194
14.9714,4.0536,300,0.733678,0.745391
14.949,4.03136,300,0.733832,0.745439
15.045,4.12754,300,0.733987,0.745424
14.8033,3.88597,300,0.734141,0.745692
15.1238,4.20661,300,0.734295,0.745254
15.0276,4.11054,300,0.73445,0.745757
15.0012,4.08431,300,0.734604,0.745977
14.9316,4.01482,300,0.734758,0.746118
15.2042,4.28756,300,0.734913,0.746058
14.9444,4.02786,300,0.735067,0.746792
14.8212,3.90486,300,0.735221,0.746763
15.1457,4.22949,300,0.735376,0.746379
14.9356,4.01951,300,0.73553,0.746946
15.2084,4.29248,300,0.735684,0.746897
15.0605,4.14467,300,0.735839,0.747643
15.0003,4.08468,300,0.735993,0.747951
15.0616,4.14614,300,0.736147,0.748082
14.9945,4.07915,300,0.736301,0.748392
15.0556,4.14035,300,0.736456,0.748505
14.998,4.08292,300,0.73661,0.748796
14.9177,4.00272,300,0.736764,0.748918
15.0229,4.10808,300,0.736919,0.748806
15.0129,4.09821,300,0.737073,0.749005
15.0935,4.17901,300,0.737227,0.749175
15.059,4.14463,300,0.737382,0.749579
14.906,3.99177,300,0.737536,0.749879
15.0962,4.18215,300,0.73769,0.749732
14.8706,3.95669,300,0.737845,0.750142
14.9969,4.08313,300,0.737999,0.749894
14.9764,4.06272,300,0.738153,0.750019
15.0258,4.11227,300,0.738308,0.750085
15.0141,4.10071,300,0.738462,0.750296
14.9695,4.05631,300,0.738616,0.750473
15.0529,4.13976,300,0.738771,0.75052
15.0279,4.11498,300,0.738925,0.75081
15.1758,4.26295,300,0.739079,0.751025
14.9408,4.02813,300,0.739234,0.751668
15.0127,4.10021,300,0.739388,0.751623
14.9977,4.08536,300,0.739542,0.751789
14.8851,3.97284,300,0.739697,0.751913
14.958,4.04594,300,0.739851,0.751711
14.9246,4.01268,300,0.740005,0.751727
15.1335,4.22173,300,0.74016,0.751648
15.113,4.20129,300,0.740314,0.752175
14.9848,4.07332,300,0.740468,0.752637
14.9555,4.04417,300,0.740622,0.752725
15.0534,4.14211,300,0.740777,0.75273
14.9821,4.07102,300,0.740931,0.753018
15.0536,4.14263,300,0.741085,0.7531
14.8906,3.9798,300,0.74124,0.753389
15.1622,4.25153,300,0.741394,0.753207
14.9819,4.07133,300,0.741548,0.753811
15.1201,4.20973,300,0.741703,0.75389
14.9088,3.99851,300,0.741857,0.754368
15.0088,4.09866,300,0.742011,0.754232
15.0201,4.11009,300,0.742166,0.75439
15.2096,4.29979,300,0.74232,0.754579
15.0757,4.16604,300,0.742474,0.755313
14.882,3.97242,300,0.742629,0.755654
14.8779,3.96854,300,0.742783,0.755434
14.9271,4.01781,300,0.742937,0.755209
14.999,4.08994,300,0.743092,0.755132
14.9201,4.01111,300,0.743246,0.755266
15.0257,4.11689,300,0.7434,0.755173
14.8733,3.96465,300,0.743555,0.755387
14.9728,4.06426,300,0.743709,0.755163
15.201,4.29262,300,0.743863,0.755231
14.9686,4.06031,300,0.744018,0.755954
14.8947,3.98664,300,0.744172,0.756002
15.0229,4.11497,300,0.744326,0.755839
15.0117,4.1039,300,0.74448,0.75605
14.952,4.04432,300,0.744635,0.756227
15.0729,4.16539,300,0.744789,0.756233
15.1335,4.22609,300,0.744943,0.756588
15.1045,4.19728,300,0.745098,0.757113
15.0977,4.19057,300,0.745252,0.75755
14.9427,4.03573,300,0.745406,0.757963
15.1147,4.20782,300,0.745561,0.757927
15.0516,4.14487,300,0.745715,0.758387
14.9725,4.06595,300,0.745869,0.758662
14.7704,3.86397,300,0.746024,0.758708
14.9582,4.05192,300,0.746178,0.758175
15.2082,4.30203,300,0.746332,0.758193
15.1952,4.28921,300,0.746487,0.758931
14.8113,3.90551,300,0.746641,0.759623
14.8706,3.96492,300,0.746795,0.759203
15.0692,4.16366,300,0.74695,0.758963
14.9313,4.0259,300,0.747104,0.7593
15.0183,4.11307,300,0.747258,0.759238
15.0073,4.10217,300,0.747413,0.759429
14.8423,3.9373,300,0.747567,0.759589
14.9274,4.02253,300,0.747721,0.759273
15.0137,4.10899,300,0.747876,0.759211
15.0227,4.1181,300,0.74803,0.759399
14.9815,4.0771,300,0.748184,0.759613
14.8671,3.96284,300,0.748339,0.759707
14.8429,3.93874,300,0.748493,0.759474
14.8468,3.94281,300,0.748647,0.759177
15.0386,4.13471,300,0.748801,0.758899
14.9626,4.05885,300,0.748956,0.759177
15.0879,4.18431,300,0.74911,0.759236
15.0603,4.15685,300,0.749264,0.759655
14.9117,4.00844,300,0.749419,0.75999
14.9898,4.08662,300,0.749573,0.759896
14.9774,4.07437,300,0.749727,0.76003
15.0781,4.17527,300,0.749882,0.760128
14.8684,3.96574,300,0.750036,0.760516
14.9476,4.04505,300,0.75019,0.760298
15.0952,4.19282,300,0.750345,0.760314
14.9198,4.01756,300,0.750499,0.760755
15.2044,4.30225,300,0.750653,0.760687
14.9139,4.01191,300,0.750808,0.761441
14.9808,4.07893,300,0.750962,0.761349
15.1286,4.22692,300,0.751116,0.761454
15.0663,4.16477,300,0.751271,0.761985
14.8594,3.95799,300,0.751425,0.76233
15.0737,4.17247,300,0.751579,0.762077
14.9162,4.01507,300,0.751734,0.762447
14.8874,3.9864,300,0.751888,0.76236
15.0252,4.1244,300,0.752042,0.762194
15.0894,4.18868,300,0.752197,0.762429
15.2011,4.30055,300,0.752351,0.762848
15.0041,4.10372,300,0.752505,0.763584
15.1951,4.29484,300,0.752659,0.763744
14.8623,3.96219,300,0.752814,0.764455
14.8964,3.99643,300,0.752968,0.764195
14.9994,4.09953,300,0.753122,0.764041
15.0183,4.11856,300,0.753277,0.76419
14.9112,4.01166,300,0.753431,0.764392
15.1369,4.23744,300,0.753585,0.764285
15.0655,4.16622,300,0.75374,0.764834
15.1163,4.21715,300,0.753894,0.76517
14.9717,4.07272,300,0.754048,0.765651
14.9888,4.08992,300,0.754203,0.765707
14.8898,3.99111,300,0.754357,0.765815
15.1534,4.25485,300,0.754511,0.765637
14.8516,3.95315,300,0.754666,0.766228
14.889,3.99075,300,0.75482,0.765937
15.0081,4.10994,300,0.754974,0.765762
14.9742,4.07617,300,0.755129,0.765937
14.7348,3.83692,300,0.755283,0.766014
15.0846,4.18691,300,0.755437,0.765397
15.0999,4.20231,300,0.755592,0.765806
15.0412,4.14378,300,0.755746,0.766256
15.0165,4.11916,300,0.7559,0.76653
15.032,4.13485,300,0.756055,0.766731
14.8778,3.98075,300,0.756209,0.766976
15.173,4.27611,300,0.756363,0.766772
15.042,4.14523,300,0.756518,0.767431
15.0593,4.16273,300,0.756672,0.767701
14.9999,4.1035,300,0.756826,0.768019
15.1173,4.22095,300,0.75698,0.768163
14.8847,3.98854,300,0.757135,0.768648
14.948,4.052,300,0.757289,0.768451
14.9292,4.03333,300,0.757443,0.768444
14.795,3.89925,300,0.757598,0.768385
15.0508,4.15517,300,0.757752,0.767938
14.9592,4.06372,300,0.757906,0.768245
15.1441,4.2488,300,0.758061,0.768283
15.1312,4.23597,300,0.758215,0.76886
14.8335,3.93841,300,0.758369,0.769394
15.0139,4.11901,300,0.758524,0.769054
14.7791,3.8843,300,0.758678,0.769247
14.962,4.06741,300,0.758832,0.768756
14.9395,4.04505,300,0.758987,0.768808
14.9766,4.08228,300,0.759141,0.768795
14.8403,3.94613,300,0.759295,0.768893
15.0909,4.19685,300,0.75945,0.768595
15.0583,4.1644,300,0.759604,0.769033
15.0131,4.11936,300,0.759758,0.769371
14.9016,4.008,300,0.759913,0.769575
14.9651,4.07161,300,0.760067,0.769452
14.9402,4.04685,300,0.760221,0.769519
15.0292,4.13592,300,0.760376,0.769514
15.2301,4.33697,300,0.76053,0.769771
15.1102,4.21722,300,0.760684,0.770612
14.8659,3.9731,300,0.760839,0.771092
15.0357,4.14305,300,0.760993,0.770854
15.0224,4.12984,300,0.761147,0.771117
15.1467,4.25429,300,0.761301,0.77134
15.1479,4.25561,300,0.761456,0.771926
15.0151,4.123,300,0.76161,0.772508
15.0729,4.18094,300,0.761764,0.772695
14.8176,3.92572,300,0.761919,0.773051
14.938,4.04628,300,0.762073,0.772655
15.0325,4.14099,300,0.762227,0.77262
14.9137,4.02225,300,0.762382,0.772866
15.0183,4.12705,300,0.762536,0.772762
14.8947,4.00359,300,0.76269,0.772969
14.9451,4.05412,300,0.762845,0.772812
15.0148,4.12397,300,0.762999,0.772807
15.2323,4.34155,300,0.763153,0.77301
15.0078,4.11719,300,0.763308,0.773849
14.8544,3.96398,300,0.763462,0.774019
15.0649,4.17458,300,0.763616,0.773738
14.9284,4.03824,300,0.763771,0.774082
15.0307,4.14071,300,0.763925,0.774022
14.9271,4.03721,300,0.764079,0.774266
14.9909,4.10114,300,0.764234,0.774204
15.0206,4.13098,300,0.764388,0.774332
15.1131,4.22363,300,0.764542,0.774548
14.969,4.07967,300,0.764697,0.775036
14.904,4.0148,300,0.764851,0.775093
14.9435,4.05448,300,0.765005,0.774961
15.0129,4.12394,300,0.765159,0.77495
14.7926,3.90379,300,0.765314,0.775145
14.9715,4.0828,300,0.765468,0.774691
15.0493,4.16074,300,0.765622,0.774772
14.9401,4.05171,300,0.765777,0.775083
14.9444,4.05618,300,0.765931,0.775071
14.9882,4.10009,300,0.766085,0.775073
15.0107,4.12278,300,0.76624,0.775206
15.0018,4.11395,300,0.766394,0.775406
15.1212,4.23349,300,0.766548,0.775578
14.9264,4.03888,300,0.766703,0.776102
15.0964,4.20902,300,0.766857,0.776045
14.8629,3.97565,300,0.767011,0.776493
15.0612,4.17406,300,0.767166,0.776247
14.9451,4.05808,300,0.76732,0.776593
15.0815,4.19461,300,0.767474,0.776592
15.1358,4.24912,300,0.767629,0.776996
14.992,4.10537,300,0.767783,0.777557
14.9156,4.02915,300,0.767937,0.777686
15.058,4.17169,300,0.768092,0.77759
14.9338,4.04763,300,0.768246,0.777919
14.9583,4.07225,300,0.7684,0.777877
15.0316,4.14572,300,0.768555,0.777911
14.8796,3.99382,300,0.768709,0.778163
15.1633,4.27772,300,0.768863,0.777963
14.9677,4.08217,300,0.769018,0.778609
14.9785,4.0932,300,0.769172,0.778668
15.0275,4.14232,300,0.769326,0.77876
14.8113,3.92621,300,0.76948,0.778998
14.9207,4.03579,300,0.769635,0.778594
15.2009,4.31608,300,0.769789,0.778522
15.0259,4.14124,300,0.769943,0.779284
14.9839,4.09938,300,0.770098,0.779517
14.9613,4.07695,300,0.770252,0.779625
14.9324,4.0481,300,0.770406,0.779667
15.0796,4.19548,300,0.770561,0.779624
15.1019,4.21797,300,0.770715,0.78002
15.1742,4.29039,300,0.770869,0.78048
15.0297,4.14596,300,0.771024,0.781149
15.1006,4.21703,300,0.771178,0.781381
14.9496,4.06617,300,0.771332,0.781823
15.0538,4.17053,300,0.771487,0.781811
15.0743,4.19116,300,0.771641,0.782111
15.0016,4.11863,300,0.771795,0.782471
15.0485,4.16564,300,0.77195,0.782611
15.0796,4.19686,300,0.772104,0.782892
15.0037,4.12113,300,0.772258,0.783263
14.8908,4.00836,300,0.772413,0.783404
15.0304,4.1481,300,0.772567,0.783209
15.1606,4.27846,300,0.772721,0.783436
15.0155,4.13346,300,0.772876,0.784051
15.004,4.12205,300,0.77303,0.784226
14.9002,4.01838,300,0.773184,0.784366
15.0471,4.16545,300,0.773338,0.784195
14.9538,4.07233,300,0.773493,0.78447
14.9754,4.09405,300,0.773647,0.784463
15.127,4.24579,300,0.773801,0.784524
14.8255,3.94437,300,0.773956,0.78504
14.7974,3.91645,300,0.77411,0.784647
14.9396,4.05877,300,0.774264,0.784179
15.2076,4.32687,300,0.774419,0.784147
15.0832,4.20261,300,0.774573,0.784919
14.9323,4.05186,300,0.774727,0.785309
15.1282,4.24791,300,0.774882,0.785244
14.8031,3.923,300,0.775036,0.785769
14.8767,3.99669,300,0.77519,0.785314
14.9935,4.11359,300,0.775345,0.785089
14.959,4.0793,300,0.775499,0.78522
15.0096,4.13003,300,0.775653,0.785248
15.0464,4.16699,300,0.775808,0.785429
15.0684,4.18911,300,0.775962,0.78572
15.0565,4.17735,300,0.776116,0.786075
15.0645,4.18546,300,0.776271,0.786391
15.1374,4.25845,300,0.776425,0.786729
14.895,4.01625,300,0.776579,0.787282
14.9272,4.0486,300,0.776734,0.787102
14.9692,4.09066,300,0.776888,0.787023
15.0241,4.14574,300,0.777042,0.787074
15.0334,4.15514,300,0.777197,0.787292
15.137,4.25887,300,0.777351,0.787536
14.8213,3.94338,300,0.777505,0.788091
14.8497,3.97185,300,0.777659,0.787689
14.9729,4.09526,300,0.777814,0.787382
14.8438,3.96624,300,0.777968,0.787453
14.8807,4.00325,300,0.778122,0.787136
14.9235,4.04621,300,0.778277,0.786937
14.9439,4.06673,300,0.778431,0.786872
14.8702,3.99321,300,0.778585,0.786872
14.9342,4.05737,300,0.77874,0.786652
15.0923,4.21562,300,0.778894,0.78663
14.8344,3.95786,300,0.779048,0.787084
15.0398,4.16338,300,0.779203,0.786759
14.9928,4.11648,300,0.779357,0.787058
15.0573,4.1811,300,0.779511,0.787213
15.1078,4.23173,300,0.779666,0.787561
15.0844,4.20846,300,0.77982,0.788058
14.9794,4.10363,300,0.779974,0.788479
15.1415,4.26592,300,0.780129,0.78858
15.0682,4.19274,300,0.780283,0.789169
15.0277,4.15238,300,0.780437,0.789531
14.8399,3.96466,300,0.780592,0.789768
15.1732,4.29816,300,0.780746,0.789437
14.8433,3.96836,300,0.7809,0.790118
14.9896,4.11475,300,0.781055,0.789796
15.0702,4.19549,300,0.781209,0.789922
14.9197,4.04512,300,0.781363,0.790292
15.0528,4.17843,300,0.781518,0.790204
14.9143,4.04004,300,0.781672,0.790521
14.9928,4.11868,300,0.781826,0.790418
14.7331,3.85907,300,0.78198,0.790555
15.0495,4.17566,300,0.782135,0.789909
14.9629,4.08921,300,0.782289,0.790229
14.8211,3.94757,300,0.782443,0.790285
14.9862,4.11277,300,0.782598,0.789915
14.8991,4.0258,300,0.782752,0.79005
14.8832,4.01,300,0.782906,0.789923
15.0233,4.1503,300,0.783061,0.789751
14.9609,4.08801,300,0.783215,0.790006
15.1451,4.27234,300,0.783369,0.79007
14.7627,3.89005,300,0.783524,0.790691
15.0434,4.1709,300,0.783678,0.790151
15.0133,4.14099,300,0.783832,0.790468
15.1906,4.31835,300,0.783987,0.79069
15.037,4.1649,300,0.784141,0.791446
15.0078,4.13582,300,0.784295,0.791729
15.0372,4.16543,300,0.78445,0.791922
15.1651,4.2934,300,0.784604,0.792203
15.0432,4.17169,300,0.784758,0.792867
15.0645,4.19314,300,0.784913,0.793156
15.0817,4.2104,300,0.785067,0.793507
14.788,3.91683,300,0.785221,0.793907
15.0472,4.17624,300,0.785376,0.793414
14.9243,4.0534,300,0.78553,0.793716
15.1336,4.26292,300,0.785684,0.793643
15.0635,4.19294,300,0.785838,0.794206
14.9606,4.09019,300,0.785993,0.794552
15.1552,4.28489,300,0.786147,0.794582
15.0198,4.14967,300,0.786301,0.795204
14.9821,4.11211,300,0.786456,0.795409
15.0694,4.19947,300,0.78661,0.795498
15.0668,4.19709,300,0.786764,0.795854
15.1229,4.25324,300,0.786919,0.796198
14.8592,3.98974,300,0.787073,0.79671
15.0812,4.21182,300,0.787227,0.796415
15.2702,4.40095,300,0.787382,0.796802
15.0428,4.17373,300,0.787536,0.79776
14.9581,4.08916,300,0.78769,0.798015
14.9955,4.1267,300,0.787845,0.798011
15.0412,4.17252,300,0.787999,0.798123
15.124,4.25543,300,0.788153,0.798375
14.988,4.11963,300,0.788308,0.798878
14.9838,4.1155,300,0.788462,0.798962
15.103,4.23488,300,0.788616,0.799034
15.0446,4.17657,300,0.788771,0.799472
15.0648,4.19698,300,0.788925,0.799727
15.3509,4.48318,300,0.789079,0.800043
15.063,4.19544,300,0.789234,0.80123
14.9761,4.10865,300,0.789388,0.801524
15.001,4.1337,300,0.789542,0.801549
14.9726,4.1054,300,0.789697,0.801654
14.9054,4.03839,300,0.789851,0.801672
14.9428,4.07591,300,0.790005,0.801487
14.9963,4.12954,300,0.79016,0.801423
15.0195,4.15284,300,0.790314,0.801525
15.1824,4.31594,300,0.790468,0.8017
14.9731,4.10673,300,0.790622,0.802374
14.9029,4.03672,300,0.790777,0.802399
15.1072,4.2411,300,0.790931,0.802211
14.8894,4.02342,300,0.791085,0.802655
15.0364,4.17057,300,0.79124,0.802427
15.0147,4.14902,300,0.791394,0.802656
15.0898,4.22429,300,0.791548,0.802818
15.0787,4.21328,300,0.791703,0.80321
15.1114,4.24611,300,0.791857,0.803565
